2007-2293,CWE-134
2007-0269,NA
2006-1284,CWE-200
2013-3004,CWE-22
2011-3845,CWE-79
2013-3229,CWE-17
2015-7069,CWE-17
2008-5889,CWE-79
2003-0065,CWE-77
2006-7228,NA
2008-5133,CWE-310
2008-6979,CWE-79
2015-2090,CWE-89
2010-2951,CWE-20
2014-6823,CWE-310
2013-3865,CWE-264
2012-2523,CWE-119
2014-5501,CWE-119
2013-5649,CWE-79
2005-2524,CWE-79
2007-4265,CWE-79
2011-4302,CWE-310
2011-4447,CWE-255
2014-7001,CWE-310
2012-3024,CWE-255
2013-0405,NA
2009-2574,CWE-352
2004-2557,CWE-287
2011-3495,CWE-22
2010-1862,CWE-17
2003-0500,CWE-89
2010-1133,CWE-89
2006-2440,CWE-119
2011-1434,CWE-17
2015-5832,CWE-255
2008-0210,CWE-264
2011-4905,CWE-20
2014-0772,CWE-22
2014-9251,CWE-255
2014-0475,CWE-22
2015-8383,CWE-399
2008-1414,CWE-79
2011-4134,CWE-119
2003-0312,CWE-22
2015-3107,CWE-119
2013-2415,NA
2013-5855,CWE-79
2008-3377,CWE-89
2016-0080,CWE-79
2014-8015,CWE-287
2012-2977,CWE-79
2012-5136,CWE-17
2013-4620,CWE-79
2004-1139,CWE-17
2015-0831,CWE-17
2006-4652,CWE-200
2010-2229,CWE-79
2005-2619,CWE-22
2010-1965,CWE-255
2012-3538,CWE-200
2007-4629,CWE-119
2008-1508,CWE-89
2013-3184,CWE-119
2000-0550,CWE-20
2013-1319,CWE-119
2011-1397,CWE-352
2011-0390,CWE-20
2006-0008,CWE-264
2001-1299,CWE-79
2014-0376,NA
2009-0583,CWE-119
2015-1225,CWE-17
2012-0406,CWE-287
2012-1749,NA
2013-1434,CWE-89
2015-7038,CWE-119
2010-3694,CWE-352
2008-1084,CWE-16
2005-2277,CWE-134
2010-0277,CWE-20
2005-3961,CWE-22
2004-1752,CWE-119
2010-3578,NA
2009-3814,CWE-94
2006-2845,CWE-94
2007-4264,CWE-79
2001-0788,CWE-22
2011-2289,NA
2008-2952,CWE-20
2004-1604,CWE-94
2008-6021,CWE-16
2008-1138,CWE-17
2015-5618,CWE-287
2012-0746,CWE-79
2015-2363,CWE-264
2012-4461,CWE-17
1999-1433,CWE-264
2007-5522,NA
2006-6579,CWE-264
2007-1421,CWE-94
2009-4571,CWE-89
2014-5977,CWE-310
2015-6428,CWE-287
2008-3446,CWE-22
2004-2593,CWE-134
2005-4056,CWE-89
2013-2327,CWE-255
2014-0421,NA
2015-0403,NA
2014-6414,CWE-310
2011-5215,CWE-89
2014-3467,CWE-17
2012-0760,CWE-119
2014-6727,CWE-310
2010-1643,CWE-17
2005-2767,CWE-119
2001-1449,CWE-22
2014-8585,CWE-22
2014-7402,CWE-310
1999-1344,CWE-200
2015-0078,CWE-264
2010-1248,CWE-119
2007-5582,CWE-79
2015-8373,CWE-20
2011-4833,CWE-89
2003-1176,CWE-200
2009-4493,CWE-77
2004-0617,CWE-79
2007-6016,CWE-16
2006-4526,CWE-89
2010-1601,CWE-22
2009-0925,CWE-17
2002-2065,CWE-22
2014-2648,CWE-255
2008-1384,CWE-119
2008-4523,CWE-89
2006-3768,CWE-134
2008-2706,CWE-17
1999-0171,CWE-20
2006-2510,CWE-79
2002-0242,CWE-79
2006-6557,CWE-89
2002-1125,CWE-17
2007-3282,CWE-134
1999-0408,CWE-200
2004-1103,CWE-200
2010-2165,CWE-119
2010-4399,CWE-22
2004-1645,CWE-79
2011-4171,CWE-79
2011-0317,CWE-119
2002-1692,CWE-264
2015-1215,CWE-17
2006-1090,CWE-20
2008-3582,CWE-89
2005-3688,CWE-79
2014-5544,CWE-310
2007-5264,CWE-310
2015-4486,CWE-119
2006-4836,CWE-89
2006-6287,CWE-119
1999-0583,CWE-310
2004-0619,CWE-119
2006-4058,CWE-79
2011-0078,CWE-17
2000-0760,CWE-200
2009-3539,CWE-79
2014-3905,CWE-79
2009-1237,CWE-17
2015-2721,CWE-310
2010-2884,CWE-119
2002-0752,CWE-200
2009-4592,CWE-119
2010-4008,CWE-17
2015-2321,CWE-79
2005-4146,CWE-200
2015-5562,CWE-119
2007-1104,CWE-94
2014-2426,NA
2009-2989,CWE-119
2012-5120,CWE-17
2010-4360,NA
1999-1306,CWE-310
2012-3555,CWE-79
2005-1280,CWE-20
2009-0629,CWE-20
2006-6494,CWE-264
2014-0358,CWE-22
2014-0978,CWE-119
2010-1528,CWE-94
2014-2608,CWE-255
2011-3414,CWE-17
2006-1834,CWE-255
2009-3307,CWE-94
2013-1768,CWE-17
2008-0751,CWE-79
2006-3061,CWE-79
2009-3587,CWE-77
2009-2970,CWE-119
2012-1251,CWE-310
2005-2616,CWE-94
2015-8328,NA
2014-5613,CWE-310
2009-0237,CWE-79
2009-1274,CWE-119
2004-1690,CWE-79
2013-2161,CWE-89
2005-4598,CWE-79
2009-2641,CWE-22
2012-1848,CWE-264
2010-0293,CWE-20
2015-4543,CWE-200
2006-3887,CWE-119
2013-0018,CWE-119
2006-6766,CWE-89
2014-5267,CWE-399
2004-1075,CWE-79
2010-4221,CWE-134
2006-4596,CWE-94
2005-3685,CWE-79
2011-3647,CWE-79
2008-2692,CWE-89
2006-4038,CWE-79
2010-1857,NA
2007-1014,CWE-134
2008-6306,CWE-79
2014-1291,CWE-119
2003-0240,CWE-287
2006-5396,CWE-17
2013-4181,CWE-79
2003-0572,CWE-20
2010-3317,CWE-79
2015-6139,CWE-79
2015-7404,CWE-255
2003-1578,CWE-77
2012-1253,CWE-79
2008-7018,CWE-79
2014-7329,CWE-310
2006-5598,CWE-79
2014-3440,CWE-255
2009-3801,NA
2010-4194,CWE-17
2005-3268,CWE-264
2007-0630,CWE-89
2014-3977,CWE-16
2006-4856,CWE-79
1999-1119,CWE-77
2006-3535,CWE-22
2005-2880,CWE-89
2014-3391,CWE-264
2010-2537,CWE-17
2006-4754,CWE-79
2015-6848,CWE-255
2011-2913,CWE-119
2004-1692,CWE-79
2008-1104,CWE-119
2005-4580,CWE-79
2006-3174,CWE-79
2006-6474,CWE-264
2008-0478,CWE-22
2015-8597,CWE-79
2005-1988,CWE-119
2011-2819,CWE-79
2005-1278,CWE-20
2009-4294,CWE-255
2013-5841,NA
2010-1735,CWE-17
2011-0920,CWE-255
2006-5085,CWE-94
2015-1066,CWE-119
2010-1547,CWE-352
2013-4074,CWE-20
2006-0252,CWE-89
2004-1119,CWE-119
2004-1440,CWE-134
2014-10011,CWE-119
2002-1538,CWE-200
2014-3659,NA
2009-0037,CWE-77
2011-0486,CWE-79
2007-1511,CWE-134
2013-3787,NA
2003-0448,CWE-264
2010-4196,CWE-255
2013-4459,CWE-264
2015-5117,CWE-119
2005-4281,CWE-79
2010-1082,NA
2011-1720,CWE-134
2015-2973,CWE-94
2012-0164,CWE-399
2007-0235,CWE-134
2014-6230,CWE-310
2010-2483,CWE-119
2002-2020,CWE-287
2005-0451,CWE-399
2016-0006,CWE-264
2006-3410,CWE-310
2012-2174,CWE-119
2004-0052,CWE-77
2015-5865,CWE-17
2007-2509,CWE-89
2014-2431,NA
2013-6172,CWE-77
2014-1663,CWE-255
2008-2371,CWE-119
2008-5351,CWE-17
2013-4935,CWE-20
2010-4880,CWE-79
2008-3367,CWE-79
2015-0176,CWE-79
2009-1665,CWE-264
2002-1832,CWE-20
2011-3392,CWE-79
2006-2165,CWE-79
2006-1702,CWE-94
2008-1081,CWE-79
2007-6052,CWE-119
2008-1099,CWE-17
2008-3717,CWE-264
2004-2134,CWE-255
2008-0792,CWE-77
2015-1714,CWE-119
2014-2959,CWE-255
2015-4835,NA
2016-1157,CWE-79
2014-2182,CWE-20
2015-1422,CWE-79
2005-2283,CWE-399
2008-1391,CWE-119
2005-2412,CWE-94
2009-1676,NA
1999-1347,CWE-264
2001-1594,CWE-16
2010-2133,CWE-89
2008-5978,CWE-89
2006-3084,CWE-16
2004-0079,CWE-20
2011-3230,CWE-79
2014-8763,CWE-255
2009-4386,CWE-89
2009-0396,CWE-20
2006-5100,CWE-94
2011-3125,CWE-255
2002-1102,CWE-20
2006-6285,CWE-16
2014-2633,CWE-352
2016-1728,CWE-79
2013-1183,CWE-287
2006-7180,CWE-264
2012-0453,CWE-352
2015-1217,CWE-17
2008-2089,CWE-20
2012-0814,CWE-16
2014-9050,CWE-119
2004-2269,CWE-16
2005-1873,CWE-134
2006-2408,CWE-134
2011-5371,NA
1999-0321,CWE-264
2008-2887,CWE-22
2009-4402,CWE-264
2002-1655,CWE-399
2014-7157,CWE-79
2007-2684,CWE-200
2015-3326,CWE-255
2009-4557,CWE-79
2010-2373,NA
2006-4428,CWE-94
2005-2337,CWE-17
2008-0712,NA
2015-7400,CWE-399
2010-3013,CWE-89
2007-4337,CWE-119
2006-0749,CWE-17
2004-0507,CWE-134
2008-3839,CWE-17
2012-6349,CWE-119
2003-0676,CWE-22
2011-3153,CWE-264
2006-2368,CWE-79
2008-3507,CWE-89
2009-4802,CWE-89
2007-5640,CWE-255
2006-2598,NA
2011-1439,CWE-17
2007-2415,CWE-16
2002-0175,CWE-77
2012-5167,CWE-89
2008-4943,CWE-264
2011-1062,CWE-79
2009-2079,CWE-79
2010-4047,CWE-79
2013-5220,CWE-20
2014-5088,CWE-79
2014-2731,CWE-119
2015-2986,CWE-79
2012-6571,CWE-255
2014-6945,CWE-310
2008-1674,NA
2015-3825,NA
2014-8820,CWE-264
2014-8399,CWE-255
2014-0887,CWE-255
2006-5627,CWE-94
1999-0474,CWE-22
2009-3701,CWE-79
2011-1520,CWE-255
2008-4455,CWE-22
2006-4076,CWE-94
2014-100014,CWE-119
2010-1178,CWE-17
2015-7408,CWE-255
2012-0043,CWE-134
2008-0012,CWE-119
2014-8390,CWE-264
2012-0570,NA
2011-3214,CWE-255
2014-5691,CWE-310
2001-0474,CWE-264
2006-6601,CWE-119
2005-3661,CWE-287
2012-5409,CWE-17
2005-3558,CWE-94
2006-0697,CWE-255
2014-4345,CWE-134
2008-7108,CWE-79
2000-1049,CWE-134
2012-1764,NA
2010-0679,CWE-134
2014-9658,CWE-119
2009-3410,NA
2004-2163,CWE-310
2007-4750,CWE-119
2008-0272,CWE-352
2010-2253,CWE-77
2009-2810,CWE-79
2008-2903,CWE-89
2006-5355,NA
2006-2705,CWE-20
2011-0018,CWE-89
2011-3849,CWE-20
2000-0804,CWE-310
2007-3358,CWE-94
2011-3911,CWE-17
2016-0019,CWE-310
2007-5777,CWE-200
2011-4388,NA
2005-0227,CWE-264
2015-1665,CWE-119
2007-0338,CWE-134
2006-5490,CWE-89
2008-1017,CWE-119
2007-2312,CWE-89
2013-5157,CWE-287
2014-0727,CWE-287
2012-1364,CWE-20
2009-4292,CWE-119
2006-1408,CWE-20
2005-3113,CWE-119
2014-1780,CWE-119
2012-4150,CWE-119
2014-0979,CWE-255
2006-1578,CWE-89
2012-1859,CWE-79
2006-3904,CWE-89
2006-4819,CWE-119
2005-0404,CWE-310
2002-0097,CWE-264
2013-0999,CWE-119
2007-6037,CWE-79
2002-0272,CWE-134
2005-0684,CWE-134
2013-0362,NA
2008-6822,NA
2015-4320,CWE-287
2004-2097,CWE-264
2009-4867,CWE-134
2005-3972,CWE-79
2014-4623,CWE-255
2005-1584,CWE-79
2007-4128,CWE-89
2012-3919,CWE-20
2014-7403,CWE-310
2015-2875,CWE-287
2001-0574,CWE-22
2015-3219,CWE-79
2008-2207,CWE-79
2004-2214,CWE-77
2006-5985,CWE-79
2005-3979,CWE-200
2011-0321,CWE-310
2014-1585,CWE-287
2006-5140,CWE-89
2011-5141,CWE-22
2004-2550,CWE-79
2001-0796,CWE-20
2008-6853,CWE-89
2001-1130,CWE-77
2006-3138,CWE-79
2005-3327,CWE-310
2006-0021,CWE-20
2012-1074,CWE-89
2009-0282,CWE-134
2005-2953,CWE-79
2014-5158,CWE-287
2010-1181,CWE-17
2014-0940,CWE-79
2007-2225,CWE-79
2014-6815,CWE-310
2013-0853,CWE-17
2011-2799,CWE-17
2015-8384,CWE-399
2012-1194,CWE-310
2009-4090,CWE-94
2008-6709,CWE-255
2007-3676,NA
2010-0379,CWE-119
2006-3556,CWE-94
2015-1884,CWE-22
2000-1072,CWE-264
2007-4761,NA
2008-5179,CWE-20
2005-3105,CWE-17
2006-2229,CWE-255
2006-2482,CWE-119
2005-1035,CWE-119
2008-5532,CWE-77
2004-2599,CWE-134
2003-0233,CWE-119
2014-0899,CWE-264
2014-3264,CWE-20
2004-0222,CWE-20
2008-1900,CWE-264
2015-8369,CWE-89
2000-1169,CWE-287
2011-0268,CWE-119
2008-0080,CWE-119
2010-1929,CWE-119
2009-1282,CWE-89
2013-6048,CWE-20
2008-7052,CWE-94
2009-0059,CWE-20
2013-0443,NA
2008-6579,CWE-17
2008-3996,NA
2009-2145,CWE-79
2009-1434,CWE-352
2004-1382,CWE-264
2013-6892,CWE-200
2006-0864,CWE-264
2014-4108,CWE-119
2013-2579,CWE-287
2006-5233,CWE-134
2014-5739,CWE-310
2015-6020,CWE-287
2006-5743,CWE-79
2008-1829,NA
2013-4871,CWE-352
2008-4692,CWE-17
2014-0111,CWE-264
2011-2296,NA
2013-2461,NA
2015-0876,CWE-79
2015-3105,CWE-119
2007-0978,CWE-264
2000-0260,CWE-134
2012-5080,NA
2013-5909,NA
2011-2314,NA
2003-0971,CWE-310
2008-1331,NA
2002-0918,CWE-200
2007-6028,CWE-134
2005-1331,CWE-79
2006-1760,CWE-79
2007-4716,CWE-89
2000-0215,CWE-264
2015-0836,CWE-17
2008-1461,CWE-16
1999-0886,CWE-264
2006-4432,CWE-16
2008-4298,CWE-399
2012-5317,CWE-89
2009-0341,CWE-134
2012-3157,NA
2009-3487,CWE-79
2007-3456,CWE-119
2014-0755,CWE-200
2007-4525,CWE-94
2007-1286,CWE-119
2011-2344,CWE-200
2012-5810,CWE-310
2014-8124,CWE-20
2012-3276,CWE-255
2013-4820,CWE-255
2009-3393,NA
2015-1159,CWE-79
2003-0581,CWE-119
2015-6016,CWE-287
2015-3650,CWE-17
2010-0625,CWE-134
2013-2970,CWE-255
2007-2477,CWE-94
2008-2880,CWE-119
2013-3692,CWE-255
2015-4415,CWE-22
2008-2470,CWE-134
2005-4560,CWE-264
2010-5002,CWE-79
2006-0667,CWE-264
2015-2472,CWE-310
2006-4882,CWE-89
2008-5651,CWE-89
2012-1219,CWE-79
2003-1094,CWE-77
2007-4980,CWE-399
2014-9295,CWE-119
2009-0601,CWE-134
2007-3584,CWE-89
2014-5388,CWE-17
2008-2834,CWE-89
2000-0892,CWE-200
2007-1982,CWE-94
2013-3065,CWE-79
2012-4258,CWE-89
2015-7931,CWE-310
2010-0191,CWE-119
2014-4871,CWE-79
2005-4020,CWE-89
2002-0051,CWE-264
2005-3985,CWE-134
2014-5233,CWE-255
2013-5544,CWE-20
2009-0053,CWE-255
2004-0730,CWE-22
2008-4517,CWE-89
2011-1007,CWE-255
2006-1870,NA
2007-6143,CWE-89
2004-1757,CWE-200
2012-0980,CWE-89
2013-6473,CWE-119
2011-1158,CWE-79
2011-1960,CWE-79
2007-4845,CWE-89
2006-1812,CWE-200
2007-4447,CWE-134
2005-4794,CWE-20
2015-0264,CWE-399
2014-6493,NA
2014-3870,CWE-79
2000-0450,CWE-287
2000-1092,CWE-22
2009-2834,CWE-255
2014-0162,CWE-264
2006-2037,CWE-79
2011-2302,NA
2014-0106,CWE-264
2014-0290,CWE-119
2012-1959,CWE-79
2007-0654,CWE-119
2008-2297,CWE-264
2005-4507,CWE-79
2012-3670,CWE-119
2008-2336,CWE-89
2008-6356,CWE-200
2008-5804,CWE-89
2014-5916,CWE-310
2005-3572,CWE-89
2010-1656,CWE-89
2014-8450,CWE-119
2005-3238,CWE-17
2016-0470,NA
2015-8539,CWE-17
2010-0286,CWE-352
2013-6223,CWE-200
2015-3734,CWE-119
2008-4119,CWE-79
2010-3936,CWE-79
2014-1452,CWE-134
2009-1452,CWE-94
2008-3027,CWE-89
2006-5886,CWE-89
2015-4208,CWE-287
2003-0631,CWE-264
2009-1682,CWE-310
2009-1224,CWE-89
2015-2953,CWE-255
2010-0500,CWE-310
2012-4430,CWE-264
2015-4148,CWE-17
2007-4161,CWE-20
2008-0139,CWE-94
2015-0291,CWE-20
2013-5566,CWE-20
2014-1233,CWE-310
2011-0808,NA
2003-1379,CWE-200
2014-1249,CWE-119
2015-6165,CWE-79
2015-0866,CWE-79
2004-0347,CWE-79
2015-2805,CWE-352
2014-9743,CWE-79
2014-2817,CWE-264
2006-6134,CWE-119
2012-0545,NA
2006-5543,CWE-94
2008-6888,CWE-79
2007-2175,CWE-17
2006-6026,CWE-134
2001-1461,CWE-22
2008-1956,CWE-79
2005-1743,CWE-17
2008-3840,CWE-200
2013-2496,CWE-17
2008-2175,CWE-89
2009-4598,CWE-89
2013-2165,CWE-17
2003-1385,CWE-94
2008-6057,CWE-200
2016-2845,CWE-79
2008-6131,CWE-352
2015-4967,CWE-255
2013-4385,CWE-119
2010-1297,CWE-119
2007-6485,CWE-94
2015-1192,CWE-22
2011-4327,CWE-255
2005-2809,CWE-264
2008-2833,CWE-94
2008-1142,CWE-16
2005-4325,CWE-255
2012-6102,CWE-264
2006-2235,CWE-264
2014-9639,CWE-119
2010-2314,CWE-94
2007-1130,CWE-94
2014-7770,CWE-310
2013-1275,CWE-264
2006-5972,CWE-119
2000-0549,CWE-20
2007-3001,CWE-79
2012-6660,CWE-16
2006-3032,CWE-79
2014-1934,CWE-264
2002-2227,CWE-20
2014-3081,CWE-287
2002-2016,CWE-17
2009-3706,CWE-264
2015-0742,CWE-20
2012-1179,CWE-17
2009-2455,CWE-79
2000-1185,CWE-20
2011-0115,CWE-17
2005-3053,CWE-17
2014-6280,CWE-79
2008-6440,CWE-200
2014-4552,CWE-79
2014-2094,CWE-264
2010-4372,CWE-17
2005-0496,CWE-264
2006-6049,CWE-94
2009-2696,CWE-79
2003-0904,CWE-255
2005-2706,CWE-17
2012-0291,CWE-255
2006-6149,CWE-89
2014-5400,CWE-200
2012-1899,CWE-79
2014-4097,CWE-119
2002-1369,CWE-264
1999-1257,CWE-255
2004-2453,CWE-255
2009-4216,CWE-22
2009-4298,CWE-255
2011-3066,CWE-17
1999-0449,CWE-200
2012-6062,CWE-20
2008-5858,CWE-79
2012-2306,CWE-89
2010-1964,CWE-119
2013-2272,CWE-310
2011-4712,CWE-22
2008-5868,CWE-119
2002-1937,CWE-310
2015-7409,CWE-79
2011-0625,CWE-119
2005-0998,CWE-200
2009-2552,CWE-22
2007-0469,CWE-264
2006-5955,NA
2005-3738,CWE-94
2006-6294,CWE-255
2014-9215,CWE-89
2013-4931,CWE-20
2016-1494,CWE-310
2005-2881,CWE-264
2003-1060,CWE-20
2011-4956,CWE-79
2014-7931,CWE-17
2014-4554,CWE-79
2014-8635,CWE-17
2012-0942,CWE-134
2008-7201,CWE-20
2002-1979,CWE-77
2005-1427,CWE-200
2009-1882,CWE-119
2015-6155,CWE-119
2013-2985,CWE-255
2008-2120,CWE-17
2012-4857,CWE-89
2007-2819,CWE-79
2015-4221,CWE-287
2006-2100,CWE-22
2014-7807,CWE-264
2006-3808,CWE-17
2015-5989,CWE-255
2002-0940,CWE-255
2015-8717,CWE-20
2006-0720,CWE-17
2007-0514,CWE-79
2010-0548,CWE-255
2008-1917,NA
2007-4604,CWE-89
2012-0204,CWE-264
2015-4925,NA
2010-4215,CWE-264
2009-0970,CWE-94
2009-1893,CWE-264
2011-2820,CWE-119
2008-1105,CWE-119
2009-4760,CWE-200
2006-2975,NA
2013-5499,CWE-20
2006-4644,CWE-94
2005-0517,CWE-200
2013-2410,NA
2001-0199,CWE-22
2008-7219,CWE-264
2007-3390,CWE-20
2012-0113,NA
2012-5289,CWE-89
2012-3333,CWE-79
2012-2395,CWE-89
2012-3564,CWE-17
2006-0875,CWE-79
2008-3836,CWE-79
2008-1834,CWE-17
2004-0869,CWE-310
2011-4695,NA
2006-0833,CWE-79
2008-6526,CWE-89
2004-1829,CWE-79
2007-3708,CWE-79
2010-0689,CWE-119
2014-5661,CWE-310
2004-2623,CWE-255
2008-4542,CWE-79
2002-0951,CWE-264
2006-4213,CWE-94
2002-1284,CWE-255
2007-6394,CWE-89
2005-3666,CWE-16
2009-4223,CWE-94
2009-2147,CWE-89
2011-3743,CWE-200
2005-0538,CWE-22
2007-4170,CWE-94
2013-1009,CWE-119
2008-6254,CWE-89
2008-3599,CWE-89
2005-1191,CWE-79
1999-0061,CWE-264
2009-4522,CWE-79
2005-2426,CWE-20
2005-2861,CWE-79
2002-2378,CWE-79
2005-1149,CWE-89
2008-2687,CWE-22
2010-3717,CWE-399
2008-0108,CWE-119
2008-1189,CWE-17
2009-0752,CWE-255
2007-4620,CWE-119
2007-4606,CWE-94
2006-5940,CWE-77
2012-2892,CWE-255
2008-2377,CWE-20
2013-2367,CWE-255
2012-1836,CWE-119
2015-3292,CWE-17
2002-0499,CWE-264
2013-1739,CWE-20
2007-2010,CWE-20
2007-6418,CWE-200
2010-0014,CWE-255
2010-3179,CWE-119
2011-2091,CWE-17
2012-3141,NA
2010-1764,CWE-79
2008-2227,CWE-22
2008-2730,CWE-287
2008-0781,CWE-79
2004-1688,CWE-20
2015-2811,CWE-17
2010-0758,CWE-89
2013-2015,CWE-17
2005-2292,CWE-200
2002-1195,CWE-79
2007-2284,CWE-119
2004-1328,CWE-264
2015-3133,CWE-119
2015-6744,CWE-255
2006-6151,CWE-94
2013-1263,CWE-264
2008-4247,CWE-79
2007-5783,CWE-89
2014-0379,NA
2006-6072,NA
2014-6913,CWE-310
2008-7298,CWE-310
2003-0089,CWE-264
2004-2532,CWE-200
2010-0756,CWE-352
2004-0567,CWE-20
2012-3150,NA
2010-1136,CWE-255
2007-2572,CWE-94
2005-4270,CWE-134
2014-7387,CWE-310
2011-0017,CWE-264
2008-0285,CWE-20
2014-4239,NA
2004-1283,CWE-119
2013-0576,CWE-79
2008-7048,CWE-79
2006-5556,CWE-264
2006-6636,CWE-255
2015-1237,CWE-17
2005-3192,CWE-119
2006-2398,CWE-22
2013-0024,CWE-119
2014-8035,CWE-287
2015-7820,CWE-287
2014-7261,CWE-79
2003-1203,CWE-79
2012-2557,CWE-119
2009-3173,CWE-94
2015-4490,CWE-79
2004-1086,CWE-119
2004-1038,CWE-255
2014-2262,CWE-119
2005-4324,CWE-134
2000-0799,CWE-264
2008-2789,CWE-89
2011-1675,CWE-264
2005-2073,CWE-264
2015-6340,CWE-20
1999-1418,CWE-255
2006-1436,CWE-79
2006-6581,CWE-134
2005-1579,CWE-200
2014-5113,CWE-79
2008-6804,CWE-16
2011-1481,CWE-79
2015-4997,CWE-264
2014-5341,CWE-255
2015-0099,CWE-119
2014-0223,CWE-119
2005-2887,CWE-200
2005-1306,CWE-17
2006-7060,CWE-200
2014-3362,CWE-20
2014-1285,CWE-255
2012-3663,CWE-119
1999-1206,CWE-17
2013-2305,CWE-352
2010-0404,CWE-89
2002-1262,CWE-79
2007-3402,CWE-89
2005-0228,NA
2006-3902,CWE-79
2007-5082,CWE-119
2001-0215,CWE-77
2014-2153,CWE-79
2002-1028,CWE-119
2013-0997,CWE-119
2014-8003,CWE-287
2015-8329,CWE-255
2012-6598,CWE-287
2001-0281,CWE-264
2012-1118,CWE-264
2005-3804,CWE-287
2009-3150,CWE-89
2007-2382,CWE-79
2013-7332,CWE-399
2005-1602,CWE-89
2010-2797,CWE-22
2008-3858,CWE-20
2007-6575,CWE-89
2013-0398,NA
2014-1695,CWE-79
2012-3143,NA
2005-4050,CWE-134
2010-4417,NA
2008-2718,CWE-79
2014-0619,CWE-264
2010-0280,CWE-119
2013-3801,NA
2015-0467,NA
2009-3889,CWE-264
2015-6469,CWE-77
2011-0960,CWE-89
2014-7488,CWE-310
2010-0356,CWE-119
2001-0247,CWE-134
2008-5524,CWE-77
2009-0801,CWE-310
2011-0251,CWE-119
2014-8967,CWE-17
2006-1814,CWE-17
2006-3594,CWE-119
2015-1769,CWE-264
2013-1305,CWE-20
2007-0730,CWE-310
2016-0476,NA
2012-3537,CWE-264
2008-2773,CWE-79
2015-5115,CWE-119
2004-1301,CWE-119
2006-1996,CWE-200
2014-6575,NA
2010-3029,CWE-89
2015-5602,CWE-264
2015-0470,NA
2014-8437,CWE-119
2006-0587,CWE-94
1999-0463,CWE-17
2006-3194,CWE-22
2005-0216,CWE-79
2005-3741,CWE-310
2009-3233,CWE-77
2015-2873,CWE-287
2006-5298,CWE-264
2002-1636,CWE-79
2012-1640,CWE-79
2013-1806,CWE-22
2012-0546,NA
2012-3221,NA
2015-0408,NA
2007-3193,CWE-255
2008-0116,CWE-119
2005-0646,CWE-89
2005-0264,CWE-79
2010-0531,CWE-119
2010-3902,CWE-200
2007-0881,CWE-94
2007-2644,CWE-22
2008-0886,NA
2010-3431,CWE-16
2003-0144,CWE-264
2014-3978,CWE-89
2010-4338,CWE-264
2004-0397,CWE-119
2012-5515,CWE-17
2005-0564,CWE-119
2016-1331,CWE-79
2001-0663,CWE-20
2014-8901,CWE-399
2009-1975,NA
2002-2042,CWE-264
2005-0817,CWE-310
2007-3350,CWE-20
2012-1386,CWE-17
2002-1139,CWE-264
2012-2281,CWE-310
1999-0582,CWE-255
2009-1611,CWE-119
2007-1777,CWE-119
2014-3368,CWE-20
2007-2048,CWE-22
2004-1909,CWE-77
2013-4185,CWE-399
2007-2719,CWE-352
2010-3607,CWE-79
2013-2451,NA
2013-3699,NA
2000-1247,CWE-200
2009-4556,CWE-264
2002-1966,CWE-22
2006-0852,CWE-94
2013-1190,CWE-20
2008-4418,CWE-17
2013-3520,CWE-94
2013-5773,NA
2006-4739,CWE-79
2015-3332,CWE-17
2015-1863,CWE-119
2004-2450,CWE-287
2014-7786,CWE-310
2010-1381,CWE-264
2008-4489,NA
2005-2166,CWE-89
2010-4913,CWE-79
2000-0588,CWE-22
2009-2172,CWE-79
2007-6667,NA
2013-1815,CWE-264
2009-1384,CWE-255
2011-2601,CWE-17
2013-1671,CWE-79
2013-2353,CWE-255
2011-4861,CWE-287
2011-4052,CWE-119
2012-2831,CWE-17
2015-4022,CWE-119
2015-0563,CWE-20
2010-2942,CWE-17
2013-1306,CWE-119
2005-4722,CWE-200
2006-3415,CWE-310
2013-0377,NA
2011-0026,CWE-119
2007-6722,CWE-287
2012-0918,CWE-17
2012-5202,CWE-255
2007-1045,CWE-264
2011-4113,CWE-77
2001-1030,CWE-310
2008-2946,CWE-20
2006-5367,NA
2007-4011,CWE-20
2004-0976,CWE-264
2002-1778,CWE-20
2006-2545,CWE-79
2011-3876,CWE-79
2014-0803,CWE-17
2008-2857,CWE-200
2012-4417,CWE-264
2014-5654,CWE-310
2008-1209,CWE-79
2006-0743,CWE-134
2002-1837,CWE-200
2015-4534,CWE-17
2003-0555,CWE-134
2002-0159,CWE-134
2005-0434,CWE-79
2007-0900,CWE-94
2012-0680,CWE-255
2011-4329,CWE-79
1999-0419,CWE-20
2012-3601,CWE-119
2011-0013,CWE-79
2001-1180,CWE-17
2001-1259,CWE-20
2010-4827,CWE-79
2012-2698,CWE-79
2006-0083,CWE-264
2011-2240,NA
2007-5021,NA
2006-0125,CWE-94
2011-3216,CWE-264
2014-5205,CWE-255
2007-2814,CWE-119
2015-7288,CWE-287
2001-1123,CWE-119
2014-3710,CWE-399
2007-4045,CWE-20
2006-7031,CWE-17
2008-2871,CWE-79
2006-2353,CWE-200
2005-0674,CWE-79
2007-2744,CWE-134
2011-5039,CWE-89
2016-0717,NA
2001-1083,CWE-399
2008-6617,CWE-94
2013-3388,CWE-20
2010-0960,CWE-264
2015-3289,CWE-399
2010-4234,CWE-20
2003-1476,CWE-200
2011-5112,CWE-89
2004-1507,CWE-79
2009-1783,CWE-77
2013-2098,NA
2009-0838,CWE-17
